isotype,strain,c_label,s_label,worms_on_sample,approximate_number_of_worms,latitude,longitude,island,landscape,sky_view,gridsect,gridsect_number,gridsect_direction,gridsect_radius,substrate_temperature,substrate_moisture,ambient_humidity,ambient_temperature,altitude,date,time,pcr_positive,species_id,photo_url_thumb,fixed_substrate
NA,NA,C-3131,S-06164,Yes,Very Few (1-3),20.03954228,-155.4382309,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.8,57.5,76,22.6,643,2017-08-13,08:54:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3131.thumb.jpg,Leaf litter
NA,NA,C-3132,S-05961,Yes,Very Few (1-3),19.906139,-155.136031,Big Island,Rural garden,Obstructed,no,NA,NA,NA,25.4,68,66.7,28.8,68.2055336,2017-08-13,12:07:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3132.thumb.jpg,Leaf litter
ECA703,ECA703,C-3133,S-05962,Yes,Few (4-10),20.038831,-155.438922,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.7,65,75,23.3,649.9944751,2017-08-13,08:44:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3133.thumb.jpg,Leaf litter
ECA705,ECA705,C-3133,S-05984,Yes,Few (4-10),20.038831,-155.438922,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.7,65,75,23.3,649.9944751,2017-08-13,08:44:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3133.thumb.jpg,Leaf litter
ECA706,ECA706,C-3133,S-05986,Yes,Few (4-10),20.038831,-155.438922,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.7,65,75,23.3,649.9944751,2017-08-13,08:44:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3133.thumb.jpg,Leaf litter
ECA705,ECA822,C-3133,S-05987,Yes,Few (4-10),20.038831,-155.438922,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.7,65,75,23.3,649.9944751,2017-08-13,08:44:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3133.thumb.jpg,Leaf litter
NA,NA,C-3134,S-07125,Yes,Few (4-10),19.118022,-155.820208,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.9,54,71.1,26,648.7572816,2017-08-15,09:57:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3134.thumb.jpg,Leaf litter
NA,NA,C-3134,S-07126,Yes,Few (4-10),19.118022,-155.820208,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.9,54,71.1,26,648.7572816,2017-08-15,09:57:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3134.thumb.jpg,Leaf litter
NA,NA,C-3134,S-07127,Yes,Few (4-10),19.118022,-155.820208,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.9,54,71.1,26,648.7572816,2017-08-15,09:57:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3134.thumb.jpg,Leaf litter
NA,NA,C-3134,S-07128,Yes,Few (4-10),19.118022,-155.820208,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.9,54,71.1,26,648.7572816,2017-08-15,09:57:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3134.thumb.jpg,Leaf litter
NA,NA,C-3134,S-07186,Yes,Few (4-10),19.118022,-155.820208,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.9,54,71.1,26,648.7572816,2017-08-15,09:57:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3134.thumb.jpg,Leaf litter
NA,NA,C-3135,NA,No,NA,20.032681,-155.443494,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,NA,81.8,22.6,720.8611111,2017-08-17,14:29:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3135.thumb.jpg,Fruit
NA,NA,C-3136,S-05973,Yes,Very Few (1-3),19.905633,-155.135403,Big Island,Rural garden,Partially Obstructed,no,NA,NA,NA,23.8,33,63.1,29.5,68.94693878,2017-08-13,12:03:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3136.thumb.jpg,Leaf litter
NA,NA,C-3137,NA,?,NA,20.039019,-155.438336,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,15.3,62.5,78.1,22.6,642.3183521,2017-08-13,08:48:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3137.thumb.jpg,Leaf litter
NA,NA,C-3138,S-07067,Yes,Very Few (1-3),19.112836,-155.822742,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.1,65.5,79.6,24,603.7836879,2017-08-15,09:18:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3138.thumb.jpg,Leaf litter
NA,NA,C-3139,NA,Tracks,NA,20.039906,-155.441503,Big Island,Wild forest,Partially Obstructed,yes,3,B,1,19.9,NA,83.8,22.6,653.6134969,2017-08-17,14:51:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3139.thumb.jpg,Fruit
NA,NA,C-3140,NA,Tracks,NA,19.905064,-155.134794,Big Island,Rural garden,Obstructed,no,NA,NA,NA,23.7,58,60.8,28.8,70.68954248,2017-08-13,12:02:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3140.thumb.jpg,Leaf litter
NA,NA,C-3141,NA,Tracks,NA,20.037208,-155.441517,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.6,64,76.5,22.6,688.7418182,2017-08-17,14:04:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3141.thumb.jpg,Leaf litter
NA,NA,C-3142,NA,?,NA,19.11345,-155.821778,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.8,48.5,78.4,24,653.7125,2017-08-15,09:20:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3142.thumb.jpg,Leaf litter
ECA812,ECA812,C-3143,S-07541,Yes,Some (11-25),20.039917,-155.441542,Big Island,Wild forest,Partially Obstructed,yes,3,D,2,19.8,68.5,80.9,22.6,655.4961832,2017-08-17,14:55:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3143.thumb.jpg,Leaf litter
NA,NA,C-3143,S-07635,Yes,Some (11-25),20.039917,-155.441542,Big Island,Wild forest,Partially Obstructed,yes,3,D,2,19.8,68.5,80.9,22.6,655.4961832,2017-08-17,14:55:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3143.thumb.jpg,Leaf litter
NA,NA,C-3143,S-07637,Yes,Some (11-25),20.039917,-155.441542,Big Island,Wild forest,Partially Obstructed,yes,3,D,2,19.8,68.5,80.9,22.6,655.4961832,2017-08-17,14:55:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3143.thumb.jpg,Leaf litter
ECA812,ECA813,C-3143,S-07638,Yes,Some (11-25),20.039917,-155.441542,Big Island,Wild forest,Partially Obstructed,yes,3,D,2,19.8,68.5,80.9,22.6,655.4961832,2017-08-17,14:55:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3143.thumb.jpg,Leaf litter
NA,NA,C-3143,S-07639,Yes,Some (11-25),20.039917,-155.441542,Big Island,Wild forest,Partially Obstructed,yes,3,D,2,19.8,68.5,80.9,22.6,655.4961832,2017-08-17,14:55:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3143.thumb.jpg,Leaf litter
NA,NA,C-3144,S-06286,Yes,Very Few (1-3),20.039967,-155.438253,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.2,68,71.6,22.6,660.7210884,2017-08-13,09:01:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3144.thumb.jpg,Vegetation
NA,NA,C-3145,NA,Tracks,NA,20.038772,-155.438519,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.8,NA,79.4,22.1,653.2678571,2017-08-13,08:47:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3145.thumb.jpg,Flower
NA,NA,C-3146,S-06399,Yes,Very Few (1-3),19.112711,-155.822844,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,22.5,25,77.9,24,584.1357143,2017-08-15,09:15:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3146.thumb.jpg,Leaf litter
NA,NA,C-3146,S-06409,Yes,Very Few (1-3),19.112711,-155.822844,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,22.5,25,77.9,24,584.1357143,2017-08-15,09:15:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3146.thumb.jpg,Leaf litter
NA,NA,C-3146,S-06412,Yes,Very Few (1-3),19.112711,-155.822844,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,22.5,25,77.9,24,584.1357143,2017-08-15,09:15:00,1,Panagrolaimus sp.,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3146.thumb.jpg,Leaf litter
NA,NA,C-3147,S-07262,Yes,Few (4-10),20.039908,-155.441533,Big Island,Wild forest,Partially Obstructed,yes,3,D,3,18.5,69,79.9,23.3,654.7903226,2017-08-17,14:56:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3147.thumb.jpg,Leaf litter
NA,NA,C-3147,S-07263,Yes,Few (4-10),20.039908,-155.441533,Big Island,Wild forest,Partially Obstructed,yes,3,D,3,18.5,69,79.9,23.3,654.7903226,2017-08-17,14:56:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3147.thumb.jpg,Leaf litter
NA,NA,C-3147,S-07317,Yes,Few (4-10),20.039908,-155.441533,Big Island,Wild forest,Partially Obstructed,yes,3,D,3,18.5,69,79.9,23.3,654.7903226,2017-08-17,14:56:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3147.thumb.jpg,Leaf litter
NA,NA,C-3147,S-07318,Yes,Few (4-10),20.039908,-155.441533,Big Island,Wild forest,Partially Obstructed,yes,3,D,3,18.5,69,79.9,23.3,654.7903226,2017-08-17,14:56:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3147.thumb.jpg,Leaf litter
NA,NA,C-3148,S-06000,Yes,Very Few (1-3),20.039814,-155.439547,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.1,41.5,78,22.6,673.8386167,2017-08-13,09:07:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3148.thumb.jpg,Leaf litter
NA,NA,C-3149,S-07046,Yes,Few (4-10),19.114283,-155.820464,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.6,62,78.1,24,627.2947368,2017-08-15,09:33:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3149.thumb.jpg,Leaf litter
NA,NA,C-3149,S-07047,Yes,Few (4-10),19.114283,-155.820464,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.6,62,78.1,24,627.2947368,2017-08-15,09:33:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3149.thumb.jpg,Leaf litter
NA,NA,C-3149,S-07076,Yes,Few (4-10),19.114283,-155.820464,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.6,62,78.1,24,627.2947368,2017-08-15,09:33:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3149.thumb.jpg,Leaf litter
NA,NA,C-3149,S-07077,Yes,Few (4-10),19.114283,-155.820464,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,18.6,62,78.1,24,627.2947368,2017-08-15,09:33:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3149.thumb.jpg,Leaf litter
NA,NA,C-3150,S-06221,Yes,Few (4-10),19.111353,-155.823772,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23,41.5,74.6,24.7,581.2621951,2017-08-15,09:11:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3150.thumb.jpg,Leaf litter
NA,NA,C-3150,S-06222,Yes,Few (4-10),19.111353,-155.823772,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,23,41.5,74.6,24.7,581.2621951,2017-08-15,09:11:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3150.thumb.jpg,Leaf litter
NA,NA,C-3151,S-07529,Yes,Few (4-10),20.039897,-155.441531,Big Island,Wild forest,Partially Obstructed,yes,3,C,1,19.8,67.5,81.9,22.6,656.5362319,2017-08-17,14:54:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3151.thumb.jpg,Leaf litter
ECA778,ECA810,C-3151,S-07530,Yes,Few (4-10),20.039897,-155.441531,Big Island,Wild forest,Partially Obstructed,yes,3,C,1,19.8,67.5,81.9,22.6,656.5362319,2017-08-17,14:54:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3151.thumb.jpg,Leaf litter
ECA778,ECA811,C-3151,S-07534,Yes,Few (4-10),20.039897,-155.441531,Big Island,Wild forest,Partially Obstructed,yes,3,C,1,19.8,67.5,81.9,22.6,656.5362319,2017-08-17,14:54:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3151.thumb.jpg,Leaf litter
NA,NA,C-3151,S-07535,Yes,Few (4-10),20.039897,-155.441531,Big Island,Wild forest,Partially Obstructed,yes,3,C,1,19.8,67.5,81.9,22.6,656.5362319,2017-08-17,14:54:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3151.thumb.jpg,Leaf litter
NA,NA,C-3152,S-06292,Yes,Very Few (1-3),20.039492,-155.440214,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,21.2,NA,80.2,22.6,653.038835,2017-08-13,09:14:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3152.thumb.jpg,Fruit
NA,NA,C-3153,S-07057,Yes,Few (4-10),19.114519,-155.820189,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.4,49,77,24,649.7719298,2017-08-15,09:34:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3153.thumb.jpg,Leaf litter
NA,NA,C-3153,S-07058,Yes,Few (4-10),19.114519,-155.820189,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.4,49,77,24,649.7719298,2017-08-15,09:34:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3153.thumb.jpg,Leaf litter
NA,NA,C-3153,S-07068,Yes,Few (4-10),19.114519,-155.820189,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.4,49,77,24,649.7719298,2017-08-15,09:34:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3153.thumb.jpg,Leaf litter
NA,NA,C-3154,S-06264,Yes,Very Few (1-3),19.112006,-155.823078,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,50.5,77.4,24,599.0053763,2017-08-15,09:13:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3154.thumb.jpg,Fruit
NA,NA,C-3154,S-06420,Yes,Very Few (1-3),19.112006,-155.823078,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,50.5,77.4,24,599.0053763,2017-08-15,09:13:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3154.thumb.jpg,Fruit
ECA768,ECA772,C-3155,S-07385,Yes,Some (11-25),20.039908,-155.441503,Big Island,Wild forest,Partially Obstructed,yes,3,B,2,21.5,NA,NA,NA,655.4036697,2017-08-17,14:53:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3155.thumb.jpg,Fruit
NA,NA,C-3155,S-07386,Yes,Some (11-25),20.039908,-155.441503,Big Island,Wild forest,Partially Obstructed,yes,3,B,2,21.5,NA,NA,NA,655.4036697,2017-08-17,14:53:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3155.thumb.jpg,Fruit
ECA777,ECA777,C-3155,S-07414,Yes,Some (11-25),20.039908,-155.441503,Big Island,Wild forest,Partially Obstructed,yes,3,B,2,21.5,NA,NA,NA,655.4036697,2017-08-17,14:53:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3155.thumb.jpg,Fruit
ECA778,ECA778,C-3155,S-07415,Yes,Some (11-25),20.039908,-155.441503,Big Island,Wild forest,Partially Obstructed,yes,3,B,2,21.5,NA,NA,NA,655.4036697,2017-08-17,14:53:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3155.thumb.jpg,Fruit
NA,NA,C-3155,S-07416,Yes,Some (11-25),20.039908,-155.441503,Big Island,Wild forest,Partially Obstructed,yes,3,B,2,21.5,NA,NA,NA,655.4036697,2017-08-17,14:53:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3155.thumb.jpg,Fruit
NA,NA,C-3156,S-06121,Yes,Very Few (1-3),20.039653,-155.441103,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.4,62.5,76.5,22.6,694.2663551,2017-08-13,09:19:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3156.thumb.jpg,Leaf litter
NA,NA,C-3157,NA,No,NA,19.719325,-155.948531,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,15.5,NA,91.1,19.9,1021.017241,2017-08-15,13:51:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3157.thumb.jpg,Fungus
NA,NA,C-3158,S-07086,Yes,Some (11-25),19.109686,-155.825439,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.5,55,74.1,25.3,569.9945055,2017-08-15,09:07:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3158.thumb.jpg,Leaf litter
NA,NA,C-3158,S-07087,Yes,Some (11-25),19.109686,-155.825439,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.5,55,74.1,25.3,569.9945055,2017-08-15,09:07:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3158.thumb.jpg,Leaf litter
NA,NA,C-3158,S-07088,Yes,Some (11-25),19.109686,-155.825439,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.5,55,74.1,25.3,569.9945055,2017-08-15,09:07:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3158.thumb.jpg,Leaf litter
NA,NA,C-3158,S-07089,Yes,Some (11-25),19.109686,-155.825439,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.5,55,74.1,25.3,569.9945055,2017-08-15,09:07:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3158.thumb.jpg,Leaf litter
NA,NA,C-3158,S-07090,Yes,Some (11-25),19.109686,-155.825439,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.5,55,74.1,25.3,569.9945055,2017-08-15,09:07:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3158.thumb.jpg,Leaf litter
NA,NA,C-3158,S-07119,Yes,Some (11-25),19.109686,-155.825439,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.5,55,74.1,25.3,569.9945055,2017-08-15,09:07:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3158.thumb.jpg,Leaf litter
NA,NA,C-3159,S-06122,Yes,Very Few (1-3),19.904333,-155.134092,Big Island,Rural garden,Obstructed,no,NA,NA,NA,25.3,61.5,62.7,29.5,71.80063291,2017-08-13,11:58:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3159.thumb.jpg,Leaf litter
ECA807,ECA716,C-3160,S-06096,Yes,Proliferating (25+),20.039844,-155.441408,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,22.2,NA,77.4,23.3,685.5014663,2017-08-13,09:22:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3160.thumb.jpg,Fruit
ECA807,ECA717,C-3160,S-06129,Yes,Proliferating (25+),20.039844,-155.441408,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,22.2,NA,77.4,23.3,685.5014663,2017-08-13,09:22:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3160.thumb.jpg,Fruit
ECA807,ECA718,C-3160,S-06130,Yes,Proliferating (25+),20.039844,-155.441408,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,22.2,NA,77.4,23.3,685.5014663,2017-08-13,09:22:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3160.thumb.jpg,Fruit
NA,NA,C-3161,NA,Tracks,NA,19.719447,-155.948608,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,15.5,68.5,90.4,19.9,1017.613636,2017-08-15,13:52:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3161.thumb.jpg,Leaf litter
NA,NA,C-3162,S-06361,Yes,Few (4-10),20.038747,-155.438306,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,55.5,81.2,21.9,641.6979866,2017-08-13,08:48:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3162.thumb.jpg,Leaf litter
NA,NA,C-3162,S-06362,Yes,Few (4-10),20.038747,-155.438306,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,55.5,81.2,21.9,641.6979866,2017-08-13,08:48:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3162.thumb.jpg,Leaf litter
NA,NA,C-3162,S-06363,Yes,Few (4-10),20.038747,-155.438306,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,55.5,81.2,21.9,641.6979866,2017-08-13,08:48:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3162.thumb.jpg,Leaf litter
NA,NA,C-3163,S-06126,Yes,Very Few (1-3),20.040486,-155.4434,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,20.7,NA,81.3,22.6,714.6308725,2017-08-13,09:32:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3163.thumb.jpg,Fruit
ECA812,ECA704,C-3164,S-05967,Yes,Some (11-25),20.039783,-155.441517,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,21.2,NA,75.9,23.3,667.7007299,2017-08-13,09:24:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3164.thumb.jpg,Fruit
ECA778,ECA707,C-3164,S-06003,Yes,Some (11-25),20.039783,-155.441517,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,21.2,NA,75.9,23.3,667.7007299,2017-08-13,09:24:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3164.thumb.jpg,Fruit
ECA778,ECA708,C-3164,S-06025,Yes,Some (11-25),20.039783,-155.441517,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,21.2,NA,75.9,23.3,667.7007299,2017-08-13,09:24:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3164.thumb.jpg,Fruit
ECA778,ECA709,C-3164,S-06026,Yes,Some (11-25),20.039783,-155.441517,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,21.2,NA,75.9,23.3,667.7007299,2017-08-13,09:24:00,1,C. elegans,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3164.thumb.jpg,Fruit
NA,NA,C-3165,NA,?,NA,19.719567,-155.948583,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,14.6,NA,90.6,19.9,1017.40553,2017-08-15,13:53:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3165.thumb.jpg,Fungus
NA,NA,C-3166,NA,Tracks,NA,19.111136,-155.823725,Big Island,Wild forest,Partially Obstructed,no,NA,NA,NA,21.3,NA,74.5,24.7,625.65625,2017-08-15,09:08:00,NA,NA,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3166.thumb.jpg,Fruit
NA,NA,C-3167,S-05971,Yes,Few (4-10),19.90428456,-155.1353304,Big Island,Rural garden,Partially Obstructed,no,NA,NA,NA,24.2,66,66.7,28.8,80,2017-08-13,11:44:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3167.thumb.jpg,Leaf litter
NA,NA,C-3167,S-05972,Yes,Few (4-10),19.90428456,-155.1353304,Big Island,Rural garden,Partially Obstructed,no,NA,NA,NA,24.2,66,66.7,28.8,80,2017-08-13,11:44:00,0,Unknown,https://storage.googleapis.com/elegansvariation.org/photos/hawaii2017/C-3167.thumb.jpg,Leaf litter
